2022-04-05 11:08:57,335 - INFO    - news_cor_list.append£º['1824', '1855', '0.191']
2022-04-05 11:08:57,336 - INFO    - news_cor_list.append£º['1824', '1861', '0.182']
2022-04-05 11:08:57,337 - INFO    - news_cor_list.append£º['1825', '1817', '0.182']
2022-04-05 11:08:57,339 - INFO    - news_cor_list.append£º['1826', '1853', '0.191']
2022-04-05 11:08:57,341 - INFO    - news_cor_list.append£º['1827', '1847', '0.615']
2022-04-05 11:08:57,342 - INFO    - news_cor_list.append£º['1828', '1808', '0.191']
2022-04-05 11:08:57,343 - INFO    - news_cor_list.append£º['1828', '1831', '0.191']
2022-04-05 11:08:57,344 - INFO    - news_cor_list.append£º['1828', '1852', '0.191']
2022-04-05 11:08:57,345 - INFO    - news_cor_list.append£º['1828', '1856', '0.191']
2022-04-05 11:08:57,347 - INFO    - news_cor_list.append£º['1830', '1813', '0.200']
2022-04-05 11:08:57,347 - INFO    - news_cor_list.append£º['1830', '1819', '0.200']
2022-04-05 11:08:57,349 - INFO    - news_cor_list.append£º['1831', '1808', '0.333']
2022-04-05 11:08:57,349 - INFO    - news_cor_list.append£º['1831', '1810', '0.191']
2022-04-05 11:08:57,350 - INFO    - news_cor_list.append£º['1831', '1823', '0.333']
2022-04-05 11:08:57,350 - INFO    - news_cor_list.append£º['1831', '1828', '0.191']
2022-04-05 11:08:57,351 - INFO    - news_cor_list.append£º['1831', '1838', '0.201']
2022-04-05 11:08:57,351 - INFO    - news_cor_list.append£º['1831', '1841', '0.182']
2022-04-05 11:08:57,352 - INFO    - news_cor_list.append£º['1831', '1856', '0.182']
2022-04-05 11:08:57,353 - INFO    - news_cor_list.append£º['1831', '1857', '0.191']
2022-04-05 11:08:57,353 - INFO    - news_cor_list.append£º['1832', '1819', '0.191']
2022-04-05 11:08:57,355 - INFO    - news_cor_list.append£º['1832', '1861', '0.182']
2022-04-05 11:08:57,356 - INFO    - news_cor_list.append£º['1833', '1860', '0.182']
2022-04-05 11:08:57,357 - INFO    - news_cor_list.append£º['1834', '1815', '0.191']
2022-04-05 11:08:57,358 - INFO    - news_cor_list.append£º['1834', '1845', '0.201']
2022-04-05 11:08:57,360 - INFO    - news_cor_list.append£º['1836', '1812', '0.201']
2022-04-05 11:08:57,360 - INFO    - news_cor_list.append£º['1836', '1818', '0.201']
2022-04-05 11:08:57,361 - INFO    - news_cor_list.append£º['1836', '1842', '0.201']
2022-04-05 11:08:57,362 - INFO    - news_cor_list.append£º['1836', '1843', '0.201']
2022-04-05 11:08:57,363 - INFO    - news_cor_list.append£º['1837', '1814', '0.191']
2022-04-05 11:08:57,364 - INFO    - news_cor_list.append£º['1837', '1850', '0.191']
2022-04-05 11:08:57,365 - INFO    - news_cor_list.append£º['1838', '1808', '0.201']
2022-04-05 11:08:57,365 - INFO    - news_cor_list.append£º['1838', '1831', '0.201']
2022-04-05 11:08:57,366 - INFO    - news_cor_list.append£º['1838', '1842', '0.201']
2022-04-05 11:08:57,367 - INFO    - news_cor_list.append£º['1838', '1856', '0.201']
2022-04-05 11:08:57,367 - INFO    - news_cor_list.append£º['1839', '1803', '0.182']
2022-04-05 11:08:57,368 - INFO    - news_cor_list.append£º['1839', '1816', '0.333']
2022-04-05 11:08:57,368 - INFO    - news_cor_list.append£º['1839', '1819', '0.348']
2022-04-05 11:08:57,369 - INFO    - news_cor_list.append£º['1839', '1844', '0.191']
2022-04-05 11:08:57,370 - INFO    - news_cor_list.append£º['1839', '1845', '0.201']
2022-04-05 11:08:57,370 - INFO    - news_cor_list.append£º['1839', '1850', '0.191']
2022-04-05 11:08:57,371 - INFO    - news_cor_list.append£º['1839', '1855', '0.348']
2022-04-05 11:08:57,371 - INFO    - news_cor_list.append£º['1840', '1806', '0.191']
2022-04-05 11:08:57,373 - INFO    - news_cor_list.append£º['1841', '1823', '0.462']
2022-04-05 11:08:57,374 - INFO    - news_cor_list.append£º['1841', '1831', '0.182']
2022-04-05 11:08:57,375 - INFO    - news_cor_list.append£º['1841', '1857', '0.191']
2022-04-05 11:08:57,375 - INFO    - news_cor_list.append£º['1842', '1803', '0.182']
2022-04-05 11:08:57,376 - INFO    - news_cor_list.append£º['1842', '1813', '0.191']
2022-04-05 11:08:57,377 - INFO    - news_cor_list.append£º['1842', '1836', '0.201']
2022-04-05 11:08:57,377 - INFO    - news_cor_list.append£º['1842', '1838', '0.201']
2022-04-05 11:08:57,378 - INFO    - news_cor_list.append£º['1843', '1800', '0.182']
2022-04-05 11:08:57,379 - INFO    - news_cor_list.append£º['1843', '1812', '0.182']
2022-04-05 11:08:57,379 - INFO    - news_cor_list.append£º['1843', '1817', '0.182']
2022-04-05 11:08:57,380 - INFO    - news_cor_list.append£º['1843', '1818', '0.947']
2022-04-05 11:08:57,380 - INFO    - news_cor_list.append£º['1843', '1823', '0.182']
2022-04-05 11:08:57,381 - INFO    - news_cor_list.append£º['1843', '1836', '0.201']
2022-04-05 11:08:57,382 - INFO    - news_cor_list.append£º['1844', '1801', '0.348']
2022-04-05 11:08:57,382 - INFO    - news_cor_list.append£º['1844', '1803', '0.480']
